id,freestyle_rating,cinematic_rating,obstacle_density,busyness
454222612,0.2,0.4,0.5,0.6
1480359171,0.4,0.6,0.5,0.0
450202647,0.2,0.4,0.1,0.0
982771632,0.2,0.4,0.35,0.1
455458166,0.35,0.4,0.15,0.8
222327042,0.85,0.8,0.7,0.9
1468520274,0.68,0.62,0.55,0.6
1492148750,0.4,0.6,0.3,0.0
449493300,0.5,0.6,0.6,0.1
448925401,0.3,0.5,0.2,0.0
1478876942,0.75,0.65,0.6,0.35
1304230549,0.35,0.3,0.3,0.0
1355131908,0.15,0.4,0.15,0.0
1305206424,0.45,0.5,0.5,0.8
1092636326,0.2,0.4,0.4,0.6
455681448,0.7,0.7,0.6,0.1
1493626729,0.4,0.45,0.35,0.8
1456307126,0.4,0.6,0.5,0.0
1463079596,0.2,0.2,0.5,0.2
448984678,0.7,0.5,0.9,0.1
231711941,0.85,0.9,0.7,0.2
1365035212,0.7,0.8,0.6,0.0
1379185581,0.8,0.75,0.7,0.05
449934715,0.7,0.8,0.8,0.0
1501335625,0.2,0.5,0.1,0.0
452209116,0.8,0.8,0.85,0.0
1303845069,0.7,0.6,0.3,0.0
1465813943,0.65,0.7,0.4,0.1
1492130198,0.4,0.6,0.15,0.0
418913022,0.85,0.9,0.75,0.05
253360528,0.75,0.65,0.8,0.9
1489087322,0.6,0.8,0.7,0.0
1490620948,0.6,0.4,0.5,0.8
1482836327,0.5,0.6,0.4,0.0
1488574697,0.35,0.55,0.5,0.4
1353362360,0.45,0.55,0.15,0.3
94088900,0.2,0.3,0.3,0.0
450039591,0.45,0.6,0.2,0.1
1474684242,0.25,0.5,0.5,0.8
1457831492,0.4,0.45,0.2,0.0
1294699736,0.6,0.8,0.6,0.0
1454946108,0.6,0.6,0.6,0.8
1355353957,0.75,0.8,0.4,0.0
1092644241,0.7,0.7,0.6,0.8
1092636320,0.4,0.4,0.5,0.0
455681436,0.3,0.5,0.35,0.0
449637609,0.75,0.7,0.65,0.0
1454877796,0.7,0.7,0.7,0.0
1495433463,0.7,0.75,0.7,0.0
1489842916,0.7,0.75,0.5,0.8
1463761244,0.4,0.4,0.5,0.3
1480616663,0.45,0.5,0.15,0.0
455463666,0.35,0.35,0.2,0.1
1305828918,0.8,0.8,0.7,0.3
1456307105,0.35,0.5,0.2,0.05
1485339808,0.5,0.7,0.4,0.0
1286636547,0.35,0.5,0.4,0.0
1453090791,0.5,0.4,0.8,0.0
1501449292,0.35,0.5,0.3,0.2
1356386286,0.1,0.1,0.4,0.6
451317873,0.4,0.7,0.3,0.0
1364061086,0.4,0.35,0.1,0.0
450104829,0.2,0.4,0.1,0.0
1341327669,0.6,0.75,0.7,0.0
455684357,0.2,0.4,0.4,0.1
1296328210,0.3,0.6,0.4,0.1
1482484041,0.35,0.65,0.3,0.05
864983198,0.45,0.55,0.55,0.05
452207654,0.65,0.75,0.75,0.05
1286632154,0.35,0.45,0.4,0.0
1455755406,0.7,0.7,0.6,0.3
1501115865,0.6,0.7,0.4,0.1
1491819927,0.35,0.25,0.1,0.0
1454946103,0.4,0.5,0.5,0.3
1360054546,0.1,0.1,0.1,0.0
1491246218,0.75,0.7,0.6,0.35
1462295050,0.3,0.4,0.5,0.6
453673867,0.4,0.6,0.4,0.3
451424883,0.85,0.9,0.75,0.0
1478754881,0.4,0.4,0.3,0.2
1484236611,0.45,0.5,0.35,0.0
1456883169,0.4,0.5,0.4,0.1
456337263,0.55,0.65,0.35,0.0
1303294746,0.3,0.4,0.4,0.3
1360301765,0.75,0.85,0.7,0.0
33492374,0.7,0.7,0.8,1.0
451317864,0.6,0.7,0.5,0.8
455684351,0.55,0.4,0.75,0.05
1472310248,0.5,0.55,0.45,0.05
450434473,0.35,0.5,0.4,0.15
1363982202,0.75,0.75,0.65,0.0
452209130,0.4,0.5,0.5,0.6
1454877758,0.7,0.8,0.6,0.0
430425270,0.55,0.3,0.5,0.85
1265760592,0.85,0.9,0.7,0.0
452206141,0.6,0.65,0.75,0.0
172711873,0.25,0.25,0.2,0.3
1484581037,0.65,0.65,0.55,0.0
1455742334,0.2,0.5,0.1,0.0
886510092,0.2,0.3,0.1,0.0
435033665,0.75,0.8,0.8,0.0
1286632089,0.3,0.35,0.1,0.0
1496582834,0.35,0.5,0.4,0.0
450106593,0.15,0.3,0.1,0.0
450102593,0.6,0.65,0.5,0.0
1469737775,0.35,0.45,0.45,0.2
1457461806,0.35,0.45,0.3,0.0
1329347937,0.75,0.75,0.35,0.0
452209124,0.5,0.5,0.2,0.0
449637610,0.6,0.75,0.45,0.05
1364640326,0.5,0.7,0.25,0.0
1303865628,0.68,0.75,0.65,0.7
1452967686,0.6,0.3,0.8,0.0
503678474,0.7,0.75,0.6,0.0
33210379,0.6,0.2,0.7,0.9
448982537,0.5,0.6,0.4,0.8
1360054508,0.35,0.5,0.45,0.0
1465302604,0.65,0.75,0.6,0.8
452206539,0.68,0.6,0.7,0.0
1463673940,0.65,0.75,0.7,0.0
451508831,0.5,0.6,0.7,0.0
450104395,0.2,0.4,0.1,0.0
1478869289,0.7,0.7,0.7,0.0
1480616681,0.6,0.6,0.3,0.0
1198776116,0.85,0.75,0.75,0.0
1198776181,0.75,0.75,0.6,0.1
449081067,0.6,0.75,0.7,0.8
1421024678,0.6,0.7,0.8,0.0
454215565,0.45,0.5,0.35,0.0
1489202362,0.4,0.6,0.5,0.8
1458029015,0.2,0.35,0.3,0.0
450204174,0.75,0.45,0.55,0.8
1293970335,0.3,0.5,0.1,0.0
456341173,0.7,0.75,0.3,0.0
352970556,0.2,0.1,0.5,0.7
1364301750,0.5,0.5,0.2,0.0
1355970289,0.2,0.15,0.1,0.0
452204080,0.6,0.5,0.8,0.0
1492130229,0.7,0.65,0.55,0.8
1294765541,0.35,0.7,0.15,0.0
1456510218,0.1,0.4,0.2,0.1
455459820,0.7,0.75,0.9,0.0
450213981,0.45,0.55,0.4,0.3
451062964,0.5,0.7,0.2,0.0
1355131852,0.6,0.7,0.6,0.0
1493138498,0.25,0.45,0.5,0.3
980077146,0.3,0.2,0.2,0.0
1360101164,0.2,0.35,0.4,0.1
455725313,0.75,0.7,0.6,0.0
1467097106,0.3,0.3,0.5,0.8
781890109,0.6,0.4,1.0,0.3
1456883177,0.6,0.7,0.6,0.1
496493738,0.8,0.8,0.9,0.1
1453049542,0.7,0.7,0.5,0.0
1456497494,0.75,0.75,0.6,0.1
1358049643,0.35,0.25,0.5,0.15
1472310246,0.65,0.6,0.25,0.3
1452917660,0.3,0.4,0.65,0.0
450106588,0.35,0.5,0.7,0.0
1478869287,0.5,0.65,0.6,0.0
1458965627,0.4,0.5,0.4,0.15
1303709104,0.7,0.8,0.6,0.0
1500662149,0.7,0.65,0.5,0.55
1480359175,0.45,0.6,0.5,0.0
1456510328,0.6,0.75,0.4,0.1
1458769502,0.6,0.5,0.5,0.1
1276037164,0.3,0.3,0.5,0.85
1356369281,0.6,0.75,0.65,0.0
450076482,0.2,0.4,0.2,0.0
1308307137,0.55,0.75,0.3,0.05
1499941142,0.55,0.5,0.5,0.8
1356369244,0.5,0.65,0.35,0.05
1453338341,0.4,0.5,0.6,0.6
1457735679,0.65,0.8,0.7,0.0
1450737352,0.35,0.45,0.5,0.0
352970566,0.4,0.5,0.6,0.9
1484672408,0.7,0.7,0.5,0.1
1456307071,0.5,0.6,0.3,0.1
1286636538,0.55,0.65,0.35,0.0
508410713,0.75,0.6,0.85,0.8
1304047828,0.35,0.5,0.5,0.0
265239286,0.35,0.2,0.55,0.35
1490815585,0.85,0.6,0.75,0.8
1424652795,0.65,0.45,0.6,0.3
445335036,0.5,0.4,0.6,0.5
1229051181,0.65,0.5,0.8,0.4
201823039,0.4,0.35,0.15,0.1
249640323,0.6,0.4,0.7,0.8
302997845,0.8,0.7,0.85,0.9
344564716,0.3,0.4,0.3,0.8
493389631,0.6,0.8,0.7,0.0
1086990110,0.55,0.5,0.75,0.85
279139108,0.35,0.35,0.5,0.9
677765032,0.5,0.4,0.7,0.9
617400480,0.7,0.55,0.7,0.8
435136375,0.55,0.4,0.8,0.8
149880409,0.7,0.65,0.9,0.8
1303855717,0.4,0.1,0.7,0.9
183360561,0.55,0.6,0.65,0.8
142696769,0.6,0.5,0.7,0.8
775979015,0.55,0.45,0.45,0.6
825443517,0.65,0.65,0.7,0.3
103852977,0.75,0.8,0.65,0.0
1003587445,0.55,0.4,0.75,0.85
145070953,0.8,0.7,0.7,0.8
973477150,0.4,0.5,0.6,0.7
1131033383,0.6,0.7,0.55,0.1
180783347,0.55,0.6,0.75,0.6
744876700,0.55,0.7,0.6,0.0
182433131,0.55,0.45,0.65,0.7
472354927,0.7,0.5,0.8,0.8
566030029,0.6,0.5,0.7,0.8
612966168,0.5,0.5,0.85,0.6
92117230,0.6,0.5,0.85,0.8
427750611,0.6,0.4,0.9,0.8
419273390,0.35,0.4,0.45,0.3
93620584,0.55,0.7,0.4,0.2
548577094,0.4,0.3,0.6,0.8
710857928,0.65,0.45,0.7,0.85
1510979370,0.5,0.4,0.6,0.8
118518494,0.7,0.7,0.8,0.8
34144412,0.4,0.3,0.5,0.3
962185592,0.65,0.5,0.8,0.85
123757595,0.5,0.35,0.65,0.8
183819610,0.65,0.5,0.8,0.9
686429839,0.6,0.5,0.7,0.85
493079421,0.65,0.8,0.6,0.0
488525060,0.5,0.5,0.5,0.4
862131055,0.6,0.4,0.7,0.3
561825409,0.5,0.4,0.65,0.8
302704657,0.55,0.6,0.6,0.7
992801287,0.5,0.4,0.6,0.1
240056377,0.5,0.4,0.7,0.8
399148944,0.75,0.45,0.8,0.85
715153132,0.45,0.4,0.65,0.85
612967781,0.75,0.5,0.9,0.8
967645612,0.6,0.5,0.6,0.3
1410389715,0.6,0.55,0.65,0.8
339334101,0.45,0.4,0.7,0.8
458909688,0.5,0.65,0.45,0.05
419913692,0.75,0.6,0.85,0.9
961292032,0.45,0.4,0.65,0.8
183818064,0.6,0.4,0.8,0.85
203800408,0.55,0.45,0.8,0.3
134845505,0.7,0.65,0.8,0.85
377218011,0.65,0.5,0.8,0.9
286808365,0.0,0.0,0.0,0.0
1183045765,0.5,0.4,0.6,0.6
60433454,0.35,0.45,0.2,0.15
145070925,0.75,0.6,0.7,0.9
184958732,0.65,0.5,0.5,0.15
450079368,0.55,0.5,0.35,0.05
23323003,0.75,0.5,0.9,0.8
473745861,0.6,0.4,0.75,0.8
870570023,0.5,0.55,0.5,0.3
295725864,0.65,0.45,0.65,0.8
41178581,0.6,0.45,0.85,0.8
1180343104,0.35,0.45,0.3,0.4
979573062,0.6,0.5,0.75,0.9
1426390483,0.75,0.75,0.8,0.85
66874159,0.55,0.4,0.85,0.9
183689663,0.6,0.5,0.8,0.8
993474840,0.4,0.4,0.3,0.0
719031851,0.45,0.5,0.6,0.9
953412736,0.35,0.45,0.35,0.0
902455631,0.4,0.5,0.7,0.8
223322876,0.85,0.75,0.9,0.9
1256561597,0.6,0.45,0.7,0.85
287715931,0.4,0.45,0.65,0.85
848066486,0.55,0.45,0.6,0.85
1366375165,0.4,0.5,0.6,0.6
483480731,0.85,0.75,0.85,0.1
423067084,0.6,0.75,0.8,0.2
59048538,0.35,0.45,0.6,0.3
954908946,0.6,0.35,0.75,0.85
508729136,0.6,0.6,0.7,0.8
1171497488,0.6,0.45,0.75,0.8
412761974,0.55,0.5,0.8,0.75
1354653528,0.35,0.45,0.5,0.1
493485882,0.5,0.5,0.4,0.8
182595956,0.5,0.4,0.6,0.85
343258334,0.5,0.6,0.75,0.85
97156163,0.6,0.7,0.5,0.8
306880835,0.6,0.6,0.8,0.9
596661902,0.45,0.6,0.7,0.5
1255114317,0.55,0.35,0.65,0.85
1138271456,0.45,0.7,0.6,0.8
181615133,0.75,0.6,0.95,0.9
705825263,0.35,0.35,0.5,0.8
28733335,0.4,0.4,0.65,0.8
239727553,0.65,0.5,0.7,0.8
157876911,0.55,0.45,0.55,0.85
1460469724,0.45,0.55,0.7,0.75
800737007,0.45,0.6,0.5,0.1
297818736,0.6,0.4,0.35,0.1
488543832,0.45,0.4,0.75,0.9
542434622,0.45,0.35,0.15,0.8
166959134,0.5,0.4,0.35,0.0
328966538,0.8,0.7,0.9,0.9
183820372,0.6,0.5,0.7,0.8
1193414578,0.4,0.5,0.8,0.6
868367895,0.55,0.45,0.6,0.85
1200609354,0.4,0.45,0.45,0.8
715427655,0.55,0.4,0.7,0.85
1423916883,0.45,0.4,0.75,0.3
993225961,0.45,0.4,0.25,0.05
493389424,0.7,0.7,0.6,0.0
1312460770,0.5,0.5,0.7,0.8
1377437704,0.7,0.75,0.8,0.1
237766347,0.6,0.45,0.65,0.85
5110699,0.85,0.75,0.7,0.1
218221583,0.6,0.5,0.6,0.8
1339539429,0.25,0.35,0.4,0.05
92192195,0.35,0.5,0.5,0.9
992801312,0.6,0.5,0.7,0.8
59459670,0.65,0.6,0.85,0.9
1421142850,0.45,0.6,0.45,0.8
1183045759,0.5,0.4,0.4,0.1
117882852,0.6,0.5,0.6,0.8
170939593,0.65,0.55,0.75,0.85
57775609,0.6,0.75,0.65,0.85
959174435,0.65,0.55,0.75,0.85
445860862,0.75,0.85,0.8,0.1
960042352,0.55,0.5,0.6,0.15
726579517,0.4,0.45,0.75,0.1
818081851,0.55,0.6,0.7,0.6
1506973834,0.3,0.5,0.4,0.6
125937948,0.65,0.75,0.8,0.9
52104362,0.5,0.75,0.6,0.8
208100257,0.6,0.5,0.7,0.8
886737101,0.55,0.5,0.75,0.3
502319086,0.55,0.5,0.4,0.0
202980803,0.3,0.4,0.5,0.8
286816662,0.4,0.4,0.5,0.8
692308665,0.65,0.4,0.65,0.3
859467335,0.9,0.9,0.9,0.3
693368547,0.55,0.4,0.65,0.8
78010272,0.7,0.5,0.7,0.3
23298663,0.65,0.5,0.8,0.85
430874965,0.55,0.5,0.7,0.85
479803690,0.65,0.6,0.85,0.9
1357658402,0.6,0.4,0.6,0.8
481891738,0.6,0.5,0.7,0.8
339334100,0.45,0.4,0.7,0.85
183690605,0.8,0.65,0.9,0.9
802505431,0.5,0.4,0.5,0.5
294066552,0.5,0.4,0.6,0.8
1304121567,0.65,0.55,0.7,0.85
1039493411,0.6,0.75,0.65,0.0
444047313,0.65,0.5,0.75,0.85
278383813,0.55,0.6,0.7,0.9
170939589,0.5,0.55,0.7,0.8
1081800716,0.4,0.4,0.7,0.8
974113629,0.45,0.4,0.6,0.3
355160321,0.5,0.6,0.75,0.85
1379089020,0.65,0.7,0.75,0.85
1339053738,0.4,0.4,0.6,0.6
1319180597,0.6,0.6,0.9,0.6
505885041,0.65,0.5,0.55,0.85
1348274476,0.5,0.5,0.55,0.4
96109901,0.85,0.65,1.0,0.8
147487599,0.6,0.4,0.65,0.8
209261958,0.7,0.6,0.8,0.8
482795705,0.4,0.5,0.4,0.5
1081674952,0.45,0.4,0.65,0.85
1508785363,0.6,0.55,0.65,0.8
1213842732,0.35,0.45,0.7,0.0
295166991,0.75,0.6,0.9,0.85
1489978787,0.45,0.4,0.5,0.3
1390752718,0.5,0.5,0.6,0.8
472087825,0.4,0.5,0.8,0.3
523749863,0.7,0.5,0.9,0.9
161788200,0.45,0.4,0.55,0.85
1228856485,0.6,0.65,0.75,0.1
1176640825,0.6,0.6,0.7,0.8
103852997,0.7,0.5,0.7,0.8
840314408,0.6,0.6,0.9,0.1
532146590,0.55,0.5,0.65,0.3
294066556,0.65,0.55,0.75,0.85
28724732,0.6,0.7,0.5,0.8
1171913513,0.6,0.45,0.7,0.85
622083944,0.6,0.5,0.7,0.8
33393953,0.2,0.4,0.5,0.6
411460189,0.65,0.5,0.7,0.8
489244105,0.6,0.5,0.8,0.8
289339358,0.75,0.45,0.85,0.9
236137701,0.5,0.5,0.7,0.8
199982579,0.35,0.4,0.35,0.7
475235373,0.45,0.4,0.65,0.8
123957385,0.6,0.5,0.6,0.8
394994226,0.5,0.6,0.2,0.0
1324636140,0.2,0.4,0.6,0.9
183691367,0.7,0.6,0.9,0.9
1458834473,0.85,0.5,0.9,0.9
189613200,0.75,0.7,0.6,0.8
286808362,0.5,0.4,0.7,0.1
992801264,0.55,0.4,0.85,0.8
119208305,0.55,0.4,0.5,0.9
942707962,0.55,0.4,0.6,0.1
111720954,0.4,0.4,0.5,0.0
1144337674,0.55,0.35,0.75,0.8
396424060,0.6,0.5,0.65,0.55
1472843260,0.65,0.5,0.75,0.85
853499621,0.4,0.4,0.5,0.6
78010273,0.65,0.5,0.6,0.0
894920861,0.55,0.45,0.75,0.9
487106954,0.8,0.85,1.0,0.0
5192366,0.8,0.65,0.75,0.8
416994317,0.6,0.65,0.7,0.0
1468595273,0.4,0.3,0.8,0.0
126690719,0.7,0.7,0.8,0.6
281955494,0.5,0.4,0.7,0.8
1416349221,0.4,0.5,0.6,0.8
44648175,0.6,0.5,0.75,0.85
1157203110,0.5,0.5,0.75,0.9
993235000,0.6,0.4,0.8,0.9
494826842,0.6,0.35,0.65,0.85
670831425,0.5,0.4,0.5,0.8
1430709715,0.55,0.45,0.6,0.8
1282499678,0.6,0.55,0.6,0.8
1322494604,0.2,0.3,0.5,0.8
442768272,0.6,0.5,0.65,0.1
332132645,0.45,0.6,0.4,0.8
1320479147,0.6,0.5,0.6,0.8
25187323,0.5,0.45,0.55,0.8
1428238541,0.55,0.45,0.65,0.6
122269666,0.6,0.5,0.7,0.2
293120777,0.8,0.8,0.65,0.85
235192247,0.6,0.45,0.85,0.8
999477985,0.5,0.6,0.6,0.8
802458608,0.55,0.5,0.75,0.3
521504679,0.55,0.5,0.75,0.85
653713121,0.5,0.4,0.6,0.8
445038106,0.65,0.6,0.7,0.6
719029676,0.6,0.6,0.8,0.9
614771856,0.3,0.1,0.5,0.8
967611203,0.5,0.4,0.5,0.85
201339140,0.5,0.4,0.6,0.8
347990269,0.45,0.4,1.0,0.0
1311861510,0.6,0.4,0.8,0.9
1182075463,0.7,0.6,0.8,0.85
1174993055,0.55,0.45,0.8,0.9
23298746,0.65,0.6,0.8,0.85
82967481,0.45,0.5,0.8,0.3
1317933906,0.6,0.4,0.8,0.8
1080657146,0.45,0.45,0.6,0.8
1279220580,0.6,0.5,0.6,0.7
264885139,0.6,0.5,0.7,0.8
1176276912,0.5,0.7,0.8,0.6
1312059823,0.55,0.4,0.75,0.9
984268547,0.55,0.45,0.65,0.9
1033450408,0.45,0.4,0.55,0.2
180538204,0.6,0.5,0.7,0.9
292807686,0.6,0.4,0.7,0.5
499390403,0.55,0.45,0.65,0.85
1304121560,0.6,0.5,0.6,0.8
463959623,0.5,0.4,0.7,0.9
1021068790,0.6,0.4,0.7,0.9
187940223,0.6,0.4,0.7,0.8
1138511240,0.55,0.45,0.5,0.85
469632760,0.7,0.5,0.9,0.9
126283154,0.6,0.5,0.7,0.3
297645925,0.7,0.45,0.9,0.85
142608127,0.5,0.4,0.8,0.5
125962038,0.65,0.45,0.75,0.85
188860430,0.7,0.7,0.8,0.8
455473167,0.85,0.9,0.75,0.15
522025724,0.35,0.5,0.5,0.8
245802349,0.6,0.5,0.8,0.1
225566658,0.45,0.5,0.7,0.8
97162059,0.7,0.8,0.9,0.95
998140813,0.5,0.4,0.7,0.8
384554706,0.35,0.4,0.5,0.55
955657803,0.5,0.45,0.55,0.25
951614661,0.4,0.45,0.5,0.6
332151022,0.65,0.4,0.75,0.5
841427344,0.6,0.5,0.7,0.5
1497019812,0.5,0.4,0.7,0.9
180541635,0.35,0.45,0.6,0.85
1357658406,0.55,0.35,0.6,0.5
93998935,0.5,0.5,0.8,0.8
200498946,0.65,0.75,0.7,0.8
1194665893,0.75,0.5,0.9,0.8
979880808,0.5,0.3,0.5,0.9
895891647,0.4,0.4,1.0,0.0
42526729,0.4,0.3,0.6,0.8
1076998598,0.6,0.5,0.85,0.8
946020618,0.5,0.3,0.7,0.9
294059974,0.5,0.5,0.75,0.6
227717874,0.6,0.5,0.7,0.6
1217277283,0.6,0.5,0.8,0.8
151045507,0.6,0.5,0.6,0.45
222405378,0.6,0.6,0.7,0.8
446495656,0.4,0.4,0.9,0.0
1031492648,0.6,0.5,0.7,0.3
442767425,0.5,0.35,0.55,0.7
1512668802,0.55,0.45,0.65,0.6
283514864,0.55,0.5,0.75,0.8
150031038,0.65,0.55,0.7,0.8
295568597,0.55,0.6,0.55,0.8
846394266,0.55,0.45,0.45,0.75
203146643,0.6,0.6,0.6,0.8
963238155,0.5,0.5,0.6,0.8
237002657,0.7,0.6,0.75,0.85
209163210,0.55,0.45,0.6,0.85
641957246,0.6,0.45,0.75,0.85
33526999,0.7,0.5,0.9,0.9
1125771813,0.45,0.6,0.5,0.8
1282499679,0.8,0.7,0.7,0.85
1184719842,0.6,0.7,0.7,0.8
158608949,0.7,0.5,0.6,0.8
243721916,0.4,0.4,0.25,0.1
444047319,0.65,0.5,0.85,0.7
128106092,0.6,0.5,0.75,0.9
471106623,0.5,0.6,0.6,0.3
1335056489,0.65,0.55,0.8,0.8
1253121832,0.2,0.3,0.45,0.3
182157759,0.6,0.5,0.7,0.8
1388291660,0.4,0.6,0.7,0.3
989391943,0.65,0.45,0.75,0.85
575045254,0.6,0.5,0.7,0.8
1426390541,0.6,0.7,0.9,0.9
88239007,0.55,0.45,0.5,0.85
208683380,0.85,0.75,0.8,0.85
703042423,0.5,0.4,0.7,0.8
324198482,0.6,0.5,0.75,0.6
889538995,0.6,0.5,0.55,0.3
330246251,0.65,0.5,0.7,0.8
1452052755,0.55,0.65,0.75,0.6
1305305861,0.65,0.55,0.75,0.8
973581732,0.5,0.55,0.55,0.8
968877477,0.4,0.7,0.8,0.7
1081674951,0.5,0.35,0.65,0.8
631879843,0.8,0.7,0.6,0.9
519886043,0.65,0.75,0.8,0.7
95708876,0.55,0.35,0.75,0.85
1035469660,0.35,0.15,0.4,0.1
78054946,0.7,0.45,0.65,0.85
203153802,0.45,0.5,0.5,0.8
1373179449,0.6,0.4,0.7,0.1
265230566,0.6,0.5,0.8,0.8
1191545121,0.45,0.45,0.6,0.85
208098240,0.75,0.8,0.7,0.9
347990270,0.6,0.4,0.9,0.0
305514948,0.6,0.5,0.8,0.8
183689668,0.45,0.4,0.55,0.7
36809087,0.55,0.4,0.8,0.8
121535810,0.6,0.5,0.75,0.85
183796790,0.45,0.55,0.55,0.4
383998816,0.6,0.7,0.8,0.3
1147868105,0.5,0.4,0.7,0.3
117680642,0.7,0.5,0.8,0.9
446251874,0.55,0.7,0.65,0.1
517267719,0.55,0.6,0.5,0.6
924832838,0.5,0.5,0.6,0.8
1209724894,0.6,0.5,0.7,0.8
302997872,0.6,0.45,0.6,0.9
5192377,0.7,0.45,0.9,0.85
129426120,0.7,0.55,0.9,0.8
886737103,0.25,0.4,0.15,0.0
927135664,0.5,0.55,0.7,0.8
23156241,0.85,0.75,0.85,0.9
1302181093,0.45,0.5,0.5,0.6
1191361521,0.65,0.6,0.8,0.8
713386805,0.3,0.4,0.8,0.0
299548005,0.55,0.4,0.65,0.88
222284998,0.65,0.7,0.9,0.9
1261515616,0.65,0.35,0.7,0.85
1010935649,0.6,0.4,0.7,0.8
50822764,0.6,0.5,0.9,0.9
839750955,0.55,0.5,0.65,0.75
992801290,0.6,0.5,0.65,0.3
1307228129,0.6,0.5,0.7,0.8
121374452,0.45,0.4,0.55,0.0
384554733,0.4,0.6,0.5,0.8
317188695,0.55,0.4,0.65,0.85
423226598,0.4,0.5,0.5,0.4
821365337,0.45,0.35,0.6,0.3
1206475643,0.5,0.4,0.6,0.4
106619552,0.65,0.75,0.6,0.1
1081411945,0.6,0.5,0.7,0.4
856409824,0.55,0.4,0.65,0.3
1223254193,0.55,0.78,0.65,0.8
98317115,0.6,0.5,0.7,0.8
23374295,0.6,0.5,1.0,0.8
183689667,0.45,0.55,0.75,0.3
1104669760,0.7,0.7,0.7,0.8
835591907,0.3,0.4,0.8,0.8
1503604553,0.6,0.5,0.6,0.4
973183037,0.6,0.5,0.6,0.9
486214811,0.55,0.4,0.7,0.85
85535098,0.75,0.8,0.75,0.7
1192588153,0.7,0.5,0.7,0.65
712149772,0.7,0.4,0.85,0.1
1050828646,0.25,0.35,0.45,0.0
116774606,0.65,0.5,0.75,0.8
674993948,0.75,0.5,0.8,0.85
459902700,0.4,0.4,0.7,0.6
1437096954,0.6,0.4,0.8,0.9
292984208,0.35,0.75,0.5,0.8
13771996,0.5,0.45,0.6,0.75
1454600236,0.65,0.5,0.65,0.3
143827721,0.6,0.5,0.5,0.8
809727982,0.3,0.4,0.6,0.1
483480732,0.85,0.75,0.8,0.0
40524240,0.4,0.3,0.6,0.3
1131074676,0.55,0.6,0.75,0.85
833813163,0.6,0.4,0.75,0.85
235187396,0.5,0.35,0.85,0.9
561648532,0.45,0.4,0.85,0.25
973183030,0.6,0.5,0.7,0.8
398802445,0.35,0.5,0.6,0.8
444823219,0.6,0.35,0.75,0.85
1090834010,0.6,0.4,0.7,0.8
86634573,0.65,0.55,0.75,0.7
1251768800,0.6,0.45,0.75,0.5
893142404,0.6,0.4,0.75,0.8
181709726,0.7,0.8,0.95,0.9
293039396,0.75,0.65,0.9,0.8
862212666,0.2,0.4,0.3,0.1
614490966,0.6,0.6,0.7,0.8
61636507,0.6,0.5,0.8,0.9
1385399186,0.5,0.4,0.7,0.6
108012426,0.65,0.55,0.85,0.75
959069364,0.3,0.45,0.25,0.8
1396643244,0.35,0.4,0.5,0.65
963487841,0.5,0.4,0.7,0.5
958607829,0.75,0.8,0.8,0.8
1230598530,0.6,0.5,0.8,0.8
1209482147,0.6,0.5,0.8,0.8
142088000,0.7,0.6,0.7,0.8
1422338145,0.6,0.65,0.7,0.85
181709722,0.65,0.55,0.7,0.85
553322920,0.45,0.5,0.6,0.75
205066227,0.75,0.6,0.7,0.0
1484845727,0.6,0.6,0.8,0.8
630641421,0.2,0.45,0.3,0.0
72984271,0.4,0.35,0.65,0.3
1026334763,0.35,0.6,0.5,0.1
572401103,0.45,0.35,0.55,0.5
893132755,0.45,0.5,0.75,0.8
219706339,0.55,0.4,0.65,0.9
339876950,0.5,0.5,0.8,0.7
179971372,0.65,0.4,0.8,0.9
160150374,0.65,0.5,0.75,0.3
293035371,0.6,0.5,0.8,0.3
371797818,0.55,0.65,0.6,0.85
1017244204,0.7,0.8,0.6,0.25
183162674,0.75,0.65,0.7,0.8
1381464176,0.45,0.5,0.55,0.1
815748971,0.6,0.45,0.6,0.85
293932308,0.55,0.5,0.7,0.3
44005410,0.6,0.5,0.7,0.8
652084504,0.75,0.65,0.75,0.85
210480697,0.7,0.5,0.9,0.8
1064060419,0.75,0.55,0.7,0.3
28733304,0.6,0.5,0.9,0.8
446495623,0.5,0.4,0.7,0.35
965625045,0.65,0.5,0.8,0.9
964988181,0.45,0.4,0.65,0.9
345591567,0.65,0.5,0.7,0.9
494343006,0.4,0.5,0.2,0.3
1426731586,0.5,0.5,0.7,0.6
1470152677,0.8,0.7,0.6,0.1
205066225,0.6,0.5,0.15,0.0
182172757,0.7,0.8,0.9,0.85
479901183,0.35,0.4,0.45,0.1
440911674,0.55,0.5,0.35,0.0
1013506375,0.4,0.4,0.7,0.9
1430714851,0.45,0.5,0.5,0.8
1490815583,0.6,0.5,0.7,0.9
1240727795,0.5,0.4,0.6,0.8
155781214,0.6,0.5,0.75,0.9
397607812,0.3,0.25,0.3,0.0
726146850,0.65,0.75,0.6,0.3
983621644,0.35,0.25,0.6,0.85
366538229,0.65,0.55,0.8,0.35
1383543407,0.6,0.7,0.6,0.85
429167810,0.3,0.3,0.5,0.3
207101183,0.55,0.6,0.55,0.8
26244925,0.6,0.4,0.7,0.8
377153801,0.55,0.4,0.75,0.85
344586590,0.7,0.6,0.8,0.9
152055070,0.5,0.55,0.8,0.6
294010038,0.65,0.45,0.55,0.6
121535809,0.55,0.45,0.7,0.8
